0.0000000000	3.0000000000	0.6070114374	0.0091922162	-1.0236577988
0.0000000000	1.0000000000	0.5772320628	0.0065233028	-1.0246368647
0.0000000000	1.0000000000	0.5915297270	0.0093696928	-1.0232425928
0.0000000000	1.0000000000	0.6371046901	0.0089910990	-1.0404630899
0.0000000000	3.0000000000	0.6156552434	0.0034439848	-1.0521523952
0.0000000000	2.0000000000	0.6065132022	0.0016751207	-1.0561321974
0.0000000000	1.0000000000	0.6151207089	0.0024833712	-1.0440890789
0.0000000000	1.0000000000	0.5973304510	0.0032926516	-1.0462054014
0.0000000000	4.0000000000	0.6144501567	0.0035789758	-1.0544486046
0.0000000000	1.0000000000	0.5838975310	0.0085431840	-1.0451593399
0.0000000000	1.0000000000	0.5820016265	0.0052003590	-1.0261955261
0.0000000000	1.0000000000	0.6126999855	0.0013328721	-1.0435982943
0.0000000000	2.0000000000	0.5787036419	0.0038224950	-1.0468882322
0.0000000000	4.0000000000	0.5359460115	0.0017503842	-1.0386296511
0.0000000000	1.0000000000	0.5525642037	0.0025403716	-1.0513904095
0.0000000000	1.0000000000	0.5531563163	0.0056504258	-1.0529052019
0.0000000000	3.0000000000	0.5408591032	0.0065653878	-1.0404222012
0.0000000000	1.0000000000	0.4985720515	0.0079779681	-1.0422786474
0.0000000000	1.0000000000	0.5509665608	0.0096727023	-1.0395770073
0.0000000000	6.0000000000	0.5119388700	0.0031100928	-1.0506637096
0.0000000000	5.0000000000	0.4880734384	0.0019566121	-1.0668715239
0.0000000000	2.0000000000	0.4701323807	0.0037608696	-1.0704250336
0.0000000000	1.0000000000	0.4828584194	0.0045305560	-1.0683990717
0.0000000000	1.0000000000	0.4891860783	0.0013436098	-1.0702811480
0.0000000000	1.0000000000	0.5151104331	0.0027383368	-1.0813181400
0.0000000000	2.0000000000	0.4869561195	0.0091854073	-1.0640531778
0.0000000000	1.0000000000	0.4791641831	0.0081013711	-1.0625600815
0.0000000000	1.0000000000	0.4492124319	0.0035425767	-1.0484154224
0.0000000000	3.0000000000	0.4146410227	0.0091960467	-1.0582325459
0.0000000000	1.0000000000	0.4111380279	0.0079568448	-1.0629715919
0.0000000000	2.0000000000	0.3876109421	0.0035748419	-1.0630002022
0.0000000000	1.0000000000	0.4031767547	0.0075844345	-1.0708024502
0.0000000000	2.0000000000	0.3868778646	0.0030449098	-1.0787535906
0.0000000000	4.0000000000	0.3686718345	0.0050168429	-1.0846945047
0.0000000000	2.0000000000	0.3663866222	0.0056409468	-1.0939251184
0.0000000000	1.0000000000	0.3416210711	0.0029719062	-1.0891942978
0.0000000000	4.0000000000	0.3198176920	0.0058506490	-1.0980879068
0.0000000000	1.0000000000	0.3262490034	0.0092406506	-1.0915912390
0.0000000000	1.0000000000	0.3123962879	0.0086568380	-1.0853956938
0.0000000000	1.0000000000	0.3483753502	0.0068351305	-1.1041390896
0.0000000000	1.0000000000	0.3871979713	0.0028543833	-1.0827876329
0.0000000000	2.0000000000	0.3220795691	0.0088871261	-1.0747469664
0.0000000000	3.0000000000	0.3145441115	0.0061132973	-1.0704457760
0.0000000000	1.0000000000	0.2836970389	0.0037194160	-1.0774813890
0.0000000000	2.0000000000	0.2910501063	0.0063812854	-1.0934281349
0.0000000000	2.0000000000	0.3066772223	0.0052500782	-1.0882420540
0.0000000000	1.0000000000	0.2710700929	0.0019874633	-1.0942220688
0.0000000000	2.0000000000	0.2943480313	0.0041374397	-1.0801118612
0.0000000000	1.0000000000	0.3281842470	0.0024571875	-1.0742524862
0.0000000000	3.0000000000	0.3529771566	0.0028244387	-1.0806106329
0.0000000000	4.0000000000	0.3789843321	0.0015932263	-1.0725713968
0.0000000000	1.0000000000	0.3848982453	0.0019854342	-1.0670199394
0.0000000000	1.0000000000	0.4187498987	0.0016520777	-1.0835825205
0.0000000000	1.0000000000	0.4151963890	0.0052042794	-1.0758025646
0.0000000000	2.0000000000	0.4449333549	0.0098856129	-1.0922845602
0.0000000000	4.0000000000	0.4566401243	0.0057938811	-1.0729696751
0.0000000000	1.0000000000	0.4292508960	0.0068609617	-1.0563573837
0.0000000000	6.0000000000	0.4164848030	0.0098630404	-1.0633999109
0.0000000000	2.0000000000	0.4357756376	0.0078458013	-1.0592259169
0.0000000000	1.0000000000	0.4200958312	0.0074753407	-1.0641719103
0.0000000000	1.0000000000	0.4244180620	0.0016815743	-1.0477882624
0.0000000000	2.0000000000	0.3652511239	0.0050695660	-1.0586463213
0.0000000000	2.0000000000	0.3606578410	0.0078125726	-1.0461531878
0.0000000000	5.0000000000	0.4113859832	0.0061913496	-1.0332777500
0.0000000000	1.0000000000	0.4236286283	0.0026305495	-1.0462937355
0.0000000000	2.0000000000	0.4219750762	0.0072384798	-1.0217655897
0.0000000000	1.0000000000	0.4523027539	0.0097238095	-1.0185202360
0.0000000000	4.0000000000	0.4230422676	0.0025732126	-1.0239926577
0.0000000000	1.0000000000	0.3802527487	0.0075952178	-1.0224518776
0.0000000000	4.0000000000	0.3501134515	0.0022900715	-1.0135301352
0.0000000000	3.0000000000	0.3675956130	0.0044500306	-1.0337177515
0.0000000000	1.0000000000	0.3639986515	0.0054545142	-1.0349237919
0.0000000000	1.0000000000	0.3794158101	0.0068771928	-1.0336718559
0.0000000000	1.0000000000	0.3828733861	0.0096034426	-1.0496960878
