0.0000000000	1.0000000000	0.5161688328	0.0088572921	-0.4004733860
0.0000000000	1.0000000000	0.5215031505	0.0089433556	-0.3953357637
0.0000000000	1.0000000000	0.5168155432	0.0077124005	-0.3937270641
0.0000000000	2.0000000000	0.5058943629	0.0061639911	-0.3960934877
0.0000000000	1.0000000000	0.5332289338	0.0053574694	-0.3968871832
0.0000000000	1.0000000000	0.5526998043	0.0091764275	-0.4073811471
0.0000000000	4.0000000000	0.5739605427	0.0053500477	-0.4215695858
0.0000000000	1.0000000000	0.5593560338	0.0073214984	-0.4219272137
0.0000000000	1.0000000000	0.5958305597	0.0067388020	-0.4208796322
0.0000000000	1.0000000000	0.6300096512	0.0038794640	-0.4227459729
0.0000000000	1.0000000000	0.6315203905	0.0047485079	-0.4072847664
0.0000000000	1.0000000000	0.5876286626	0.0074228584	-0.3984205127
0.0000000000	3.0000000000	0.5523221493	0.0036230425	-0.3970828652
0.0000000000	4.0000000000	0.5777626038	0.0024431385	-0.3929019868
0.0000000000	2.0000000000	0.5848982334	0.0068484014	-0.4060443938
0.0000000000	2.0000000000	0.6045703292	0.0026896582	-0.4037921131
0.0000000000	1.0000000000	0.6408223510	0.0019599316	-0.4113227725
0.0000000000	1.0000000000	0.6881330013	0.0017589658	-0.3990834951
0.0000000000	1.0000000000	0.6996216774	0.0061917272	-0.4037181735
0.0000000000	2.0000000000	0.7312526107	0.0061388128	-0.4203393459
0.0000000000	2.0000000000	0.7438036799	0.0066550188	-0.4221972525
0.0000000000	3.0000000000	0.7873454690	0.0044693863	-0.4091964960
0.0000000000	2.0000000000	0.7688824534	0.0019801182	-0.4124594927
0.0000000000	5.0000000000	0.7753736973	0.0033325332	-0.4044695795
0.0000000000	2.0000000000	0.7904736400	0.0042770803	-0.3858058155
0.0000000000	1.0000000000	0.8323453665	0.0029455652	-0.3758907318
0.0000000000	1.0000000000	0.8766875267	0.0039731739	-0.3624938726
0.0000000000	1.0000000000	0.8529397845	0.0078182472	-0.3617672026
0.0000000000	1.0000000000	0.8392898440	0.0089776441	-0.3803163171
0.0000000000	1.0000000000	0.8280467987	0.0026639279	-0.3852567375
0.0000000000	1.0000000000	0.8322278261	0.0027579002	-0.3824987411
0.0000000000	1.0000000000	0.8468505144	0.0015146346	-0.3685807884
0.0000000000	4.0000000000	0.8650375605	0.0026214488	-0.3609451652
0.0000000000	1.0000000000	0.8674281836	0.0025512078	-0.3489558697
0.0000000000	4.0000000000	0.8598897457	0.0018719151	-0.3585212231
0.0000000000	6.0000000000	0.9127717018	0.0013002070	-0.3484877646
0.0000000000	3.0000000000	0.8878862262	0.0057077380	-0.3465763032
0.0000000000	1.0000000000	0.8491029143	0.0063214814	-0.3389728665
0.0000000000	1.0000000000	0.8779000640	0.0041069598	-0.3402732611
0.0000000000	1.0000000000	0.8574119210	0.0096250782	-0.3279301822
0.0000000000	2.0000000000	0.8803223372	0.0095999753	-0.3447098434
0.0000000000	2.0000000000	0.8908631802	0.0056211636	-0.3231697083
0.0000000000	1.0000000000	0.8750045300	0.0060935742	-0.3169712126
